purity	normFactor	score	diploidProportion	ploidy	somaticPenalty
0.8300	1.2298	1.8364	0.0000	1.5400	0.0000
0.8000	0.8461	1.8366	0.0000	2.4400	0.0000
0.6500	0.3570	1.8366	0.0000	7.5000	0.0000
0.5900	0.6828	1.8366	0.0000	3.5500	0.0000
0.5100	0.6272	1.8367	0.0000	4.3000	0.0000
0.6300	0.9197	1.8368	0.0000	2.2600	0.0000
0.6100	1.1412	1.8368	0.0000	1.5800	0.0000
0.8700	0.2756	1.8369	0.0000	8.0000	0.0000
0.9600	1.1891	1.8370	0.0000	1.6600	0.0000
0.3100	0.6386	1.8371	0.0000	5.6000	0.0000
0.6400	1.1845	1.8373	0.0000	1.5000	0.0000
0.4500	0.6323	1.8373	0.0000	4.5500	0.0000
0.8700	1.5467	1.8374	0.0000	1.1800	0.0000
0.5800	0.9670	1.8375	0.0000	2.1000	0.0000
0.7000	0.4403	1.8376	0.0000	5.6000	0.0000
0.8500	1.2239	1.8377	0.0000	1.5600	0.0000
0.3600	0.9473	1.8377	0.0000	2.2800	0.0000
0.4400	0.7184	1.8378	0.0000	3.7500	0.0000
0.7400	0.4978	1.8380	0.0000	4.7000	0.0000
0.9800	1.1800	1.8381	0.0000	1.6800	0.0000
0.3400	0.7521	1.8383	0.0000	3.9000	0.0000
0.3900	1.0482	1.8384	0.0000	1.7400	0.0000
1.0000	1.1706	1.8388	0.0000	1.7000	0.0000
0.5400	0.4438	1.8389	0.0000	6.6000	0.0000
0.5700	0.9838	1.8390	0.0000	2.0400	0.0000
0.8700	1.2174	1.8391	0.0000	1.5800	0.0000
0.9900	0.7851	1.8392	0.0000	2.5400	0.0000
0.6500	1.1974	1.8393	0.0000	1.4800	0.0000
0.7400	1.2435	1.8396	0.0000	1.4600	0.0000
0.8600	0.8248	1.8398	0.0000	2.4800	0.0000
0.8400	0.6905	1.8398	0.0000	3.0500	0.0000
0.6200	0.3855	1.8400	0.0000	7.1000	0.0000
0.8000	0.3455	1.8400	0.0000	6.7000	0.0000
0.5300	0.8625	1.8402	0.0000	2.5800	0.0000
0.8300	0.8355	1.8402	0.0000	2.4600	0.0000
0.8600	0.6563	1.8405	0.0000	3.2000	0.0000
0.8900	1.2105	1.8406	0.0000	1.6000	0.0000
0.3600	0.9986	1.8407	0.0000	1.9800	0.0000
0.5500	0.4340	1.8408	0.0000	6.7000	0.0000
0.5900	1.1059	1.8409	0.0000	1.6600	0.0000
0.6400	0.8087	1.8409	0.0000	2.7200	0.0000
0.8000	0.4878	1.8410	0.0000	4.6000	0.0000
0.5700	1.0488	1.8411	0.0000	1.8200	0.0000
0.5900	0.9555	1.8412	0.0000	2.1400	0.0000
0.6000	0.9440	1.8413	0.0000	2.1800	0.0000
0.7100	0.4658	1.8415	0.0000	5.2000	0.0000
0.9900	1.5702	1.8416	0.0000	1.2600	0.0000
0.2400	0.6563	1.8417	0.0000	6.3000	0.0000
0.6700	0.8987	1.8417	0.0000	2.3200	0.0000
0.7500	0.8652	1.8420	0.0000	2.4000	0.0000
0.9100	1.2030	1.8421	0.0000	1.6200	0.0000
0.7300	0.7573	1.8421	0.0000	2.8600	0.0000
0.1600	1.0685	1.8422	0.0000	1.1400	0.0000
0.2800	0.6939	1.8423	0.0000	5.1000	0.0000
0.4400	0.8590	1.8423	0.0000	2.7200	0.0000
0.8600	0.6658	1.8423	0.0000	3.1500	0.0000
0.9400	0.7996	1.8424	0.0000	2.5200	0.0000
0.2400	0.6669	1.8425	0.0000	6.1000	0.0000
0.6900	0.7798	1.8425	0.0000	2.8000	0.0000
1.0000	0.7835	1.8427	0.0000	2.5400	0.0000
0.9600	0.4523	1.8430	0.0000	4.5000	0.0000
0.7700	0.7348	1.8431	0.0000	2.9200	0.0000
0.6000	1.1230	1.8431	0.0000	1.6200	0.0000
0.7700	0.4239	1.8431	0.0000	5.5000	0.0000
0.9300	1.1951	1.8433	0.0000	1.6400	0.0000
0.7100	0.4368	1.8437	0.0000	5.6000	0.0000
0.3100	0.6901	1.8437	0.0000	4.8500	0.0000
0.6000	0.8306	1.8438	0.0000	2.6600	0.0000
0.8500	0.6498	1.8438	0.0000	3.2500	0.0000
0.7800	0.8550	1.8438	0.0000	2.4200	0.0000
0.2900	0.8734	1.8440	0.0000	2.9600	0.0000
0.2200	0.7544	1.8440	0.0000	4.9000	0.0000
0.5800	1.0829	1.8441	0.0000	1.7200	0.0000
0.5700	0.8456	1.8441	0.0000	2.6200	0.0000
0.9500	1.1867	1.8443	0.0000	1.6600	0.0000
0.9000	0.8123	1.8443	0.0000	2.5000	0.0000
0.4700	0.6935	1.8443	0.0000	3.8500	0.0000
0.4800	1.1959	1.8444	0.0000	1.3000	0.0000
0.5800	0.6865	1.8444	0.0000	3.5500	0.0000
0.5200	0.7092	1.8445	0.0000	3.5500	0.0000
0.7700	1.5407	1.8447	0.0000	1.0800	0.0000
0.4400	1.1017	1.8447	0.0000	1.5600	0.0000
0.4600	0.7037	1.8448	0.0000	3.8000	0.0000
0.7900	0.3483	1.8448	0.0000	6.7000	0.0000
0.9700	1.1778	1.8448	0.0000	1.6800	0.0000
0.6000	0.3713	1.8449	0.0000	7.6000	0.0000
0.9900	1.1685	1.8449	0.0000	1.7000	0.0000
0.7500	0.4374	1.8453	0.0000	5.4000	0.0000
0.2000	0.6546	1.8453	0.0000	7.2000	0.0000
0.4900	0.8712	1.8455	0.0000	2.5800	0.0000
0.7600	1.2400	1.8456	0.0000	1.4800	0.0000
0.2400	0.7725	1.8457	0.0000	4.4000	0.0000
0.7700	0.4925	1.8457	0.0000	4.6500	0.0000
0.6200	1.1522	1.8458	0.0000	1.5600	0.0000
0.5700	1.0426	1.8461	0.0000	1.8400	0.0000
0.6400	0.3691	1.8463	0.0000	7.3000	0.0000
0.7300	0.8738	1.8464	0.0000	2.3800	0.0000
0.9900	0.2604	1.8468	0.0000	7.7000	0.0000
0.3600	0.9505	1.8470	0.0000	2.2600	0.0000
0.7100	0.4990	1.8471	0.0000	4.8000	0.0000
0.9000	1.5547	1.8471	0.0000	1.2000	0.0000
0.7500	0.6445	1.8471	0.0000	3.4500	0.0000
0.7200	0.5000	1.8473	0.0000	4.7500	0.0000
0.7100	0.6493	1.8474	0.0000	3.5000	0.0000
0.6900	0.8906	1.8476	0.0000	2.3400	0.0000
0.8500	0.4775	1.8477	0.0000	4.5500	0.0000
0.3800	0.7467	1.8477	0.0000	3.7500	0.0000
0.6300	0.4011	1.8479	0.0000	6.7000	0.0000
0.7800	1.2360	1.8479	0.0000	1.5000	0.0000
0.9600	1.5665	1.8480	0.0000	1.2400	0.0000
0.3600	0.9950	1.8481	0.0000	2.0000	0.0000
0.9500	0.7979	1.8482	0.0000	2.5200	0.0000
0.4800	0.4202	1.8483	0.0000	7.7000	0.0000
0.7200	0.4334	1.8485	0.0000	5.6000	0.0000
0.7100	0.8823	1.8486	0.0000	2.3600	0.0000
0.4000	1.0585	1.8487	0.0000	1.7000	0.0000
0.8000	1.2315	1.8487	0.0000	1.5200	0.0000
0.6700	1.2148	1.8489	0.0000	1.4600	0.0000
0.9700	0.4497	1.8490	0.0000	4.5000	0.0000
0.8200	1.2263	1.8490	0.0000	1.5400	0.0000
0.4200	0.4529	1.8490	0.0000	7.7000	0.0000
0.5500	0.8541	1.8491	0.0000	2.6000	0.0000
0.7800	0.3512	1.8491	0.0000	6.7000	0.0000
0.4700	1.1647	1.8492	0.0000	1.3800	0.0000
0.8400	1.2206	1.8493	0.0000	1.5600	0.0000
0.5000	0.6525	1.8495	0.0000	4.1000	0.0000
0.1900	0.6338	1.8497	0.0000	8.0000	0.0000
0.8700	0.8231	1.8497	0.0000	2.4800	0.0000
0.8600	1.2143	1.8498	0.0000	1.5800	0.0000
0.7300	1.2393	1.8498	0.0000	1.4600	0.0000
0.5800	0.4160	1.8499	0.0000	6.8000	0.0000
0.3000	1.1463	1.8499	0.0000	1.1200	0.0000
0.4300	0.8521	1.8500	0.0000	2.7800	0.0000
0.3200	0.6834	1.8500	0.0000	4.8500	0.0000
0.2400	0.7689	1.8500	0.0000	4.4500	0.0000
0.8100	0.8445	1.8500	0.0000	2.4400	0.0000
0.3400	0.7287	1.8500	0.0000	4.1500	0.0000
0.7800	0.7281	1.8501	0.0000	2.9400	0.0000
0.9300	1.5613	1.8502	0.0000	1.2200	0.0000
0.8500	0.6780	1.8502	0.0000	3.1000	0.0000
1.0000	1.1570	1.8503	0.0000	1.7200	0.0000
0.8800	1.2075	1.8503	0.0000	1.6000	0.0000
0.8100	0.6433	1.8504	0.0000	3.3500	0.0000
0.6600	0.9054	1.8505	0.0000	2.3000	0.0000
0.2500	0.6368	1.8505	0.0000	6.5000	0.0000
0.5300	0.7053	1.8507	0.0000	3.5500	0.0000
0.5700	0.6901	1.8507	0.0000	3.5500	0.0000
0.4300	0.8118	1.8508	0.0000	3.0500	0.0000
0.1800	1.0891	1.8509	0.0000	1.0400	0.0000
0.9000	1.2003	1.8509	0.0000	1.6200	0.0000
0.7600	0.8637	1.8510	0.0000	2.4000	0.0000
0.9800	1.1665	1.8511	0.0000	1.7000	0.0000
0.6500	0.8021	1.8513	0.0000	2.7400	0.0000
0.6300	1.1636	1.8513	0.0000	1.5400	0.0000
0.9200	1.1925	1.8514	0.0000	1.6400	0.0000
0.9600	1.1756	1.8515	0.0000	1.6800	0.0000
0.4300	1.0886	1.8516	0.0000	1.6000	0.0000
0.9400	1.1843	1.8516	0.0000	1.6600	0.0000
0.4500	0.8630	1.8516	0.0000	2.6800	0.0000
0.5200	0.8646	1.8517	0.0000	2.5800	0.0000
0.8400	0.8339	1.8518	0.0000	2.4600	0.0000
0.5700	0.9894	1.8518	0.0000	2.0200	0.0000
0.6400	0.3974	1.8519	0.0000	6.7000	0.0000
0.9100	0.8106	1.8520	0.0000	2.5000	0.0000
0.4900	0.6678	1.8520	0.0000	4.0000	0.0000
0.2400	0.7654	1.8526	0.0000	4.5000	0.0000
0.7400	0.7506	1.8526	0.0000	2.8800	0.0000
0.5600	0.4296	1.8526	0.0000	6.7000	0.0000
0.7000	0.7731	1.8526	0.0000	2.8200	0.0000
0.6100	0.9378	1.8528	0.0000	2.2000	0.0000
0.7700	0.3542	1.8530	0.0000	6.7000	0.0000
0.9600	0.7963	1.8532	0.0000	2.5200	0.0000
0.5700	1.0364	1.8532	0.0000	1.8600	0.0000
0.4600	0.8673	1.8532	0.0000	2.6400	0.0000
0.8500	1.5475	1.8534	0.0000	1.1600	0.0000
0.8300	0.6463	1.8537	0.0000	3.3000	0.0000
0.4500	0.7632	1.8538	0.0000	3.3500	0.0000
0.7800	0.6436	1.8538	0.0000	3.4000	0.0000
0.5400	0.7015	1.8539	0.0000	3.5500	0.0000
0.2400	0.7761	1.8541	0.0000	4.3500	0.0000
0.4700	0.6268	1.8541	0.0000	4.5000	0.0000
0.4500	1.1211	1.8543	0.0000	1.5000	0.0000
0.9800	0.4472	1.8544	0.0000	4.5000	0.0000
0.5600	0.6939	1.8544	0.0000	3.5500	0.0000
0.6300	0.3772	1.8549	0.0000	7.2000	0.0000
0.2600	0.8063	1.8549	0.0000	3.8000	0.0000
0.5000	0.8690	1.8550	0.0000	2.5800	0.0000
0.6100	0.8241	1.8551	0.0000	2.6800	0.0000
0.7900	0.7214	1.8554	0.0000	2.9600	0.0000
0.3300	0.8973	1.8554	0.0000	2.6600	0.0000
0.5500	0.6976	1.8555	0.0000	3.5500	0.0000
0.5700	0.4843	1.8560	0.0000	5.7000	0.0000
0.3600	0.9538	1.8560	0.0000	2.2400	0.0000
0.9900	1.1551	1.8561	0.0000	1.7200	0.0000
0.6500	0.3937	1.8561	0.0000	6.7000	0.0000
0.4400	0.7804	1.8562	0.0000	3.2500	0.0000
0.7600	0.3571	1.8563	0.0000	6.7000	0.0000
0.7400	0.8724	1.8568	0.0000	2.3800	0.0000
0.5100	0.8668	1.8568	0.0000	2.5800	0.0000
0.6500	0.9120	1.8570	0.0000	2.2800	0.0000
0.5800	1.0762	1.8570	0.0000	1.7400	0.0000
0.9700	1.1644	1.8573	0.0000	1.7000	0.0000
0.9700	0.7946	1.8574	0.0000	2.5200	0.0000
0.6400	1.1756	1.8577	0.0000	1.5200	0.0000
0.7200	1.2351	1.8577	0.0000	1.4600	0.0000
0.7500	1.2360	1.8578	0.0000	1.4800	0.0000
0.5900	1.0987	1.8580	0.0000	1.6800	0.0000
0.6100	1.1333	1.8580	0.0000	1.6000	0.0000
0.7900	0.8534	1.8581	0.0000	2.4200	0.0000
0.5700	1.0302	1.8582	0.0000	1.8800	0.0000
0.6400	0.3647	1.8582	0.0000	7.4000	0.0000
0.9500	1.1734	1.8583	0.0000	1.6800	0.0000
0.4700	0.7421	1.8583	0.0000	3.4500	0.0000
0.5800	0.9725	1.8584	0.0000	2.0800	0.0000
0.6200	0.4050	1.8585	0.0000	6.7000	0.0000
0.6800	1.2188	1.8585	0.0000	1.4600	0.0000
0.8000	0.7148	1.8586	0.0000	2.9800	0.0000
0.2900	0.8757	1.8586	0.0000	2.9400	0.0000
0.6600	1.2011	1.8586	0.0000	1.4800	0.0000
0.8800	0.8215	1.8586	0.0000	2.4800	0.0000
0.9200	0.8090	1.8587	0.0000	2.5000	0.0000
0.3100	0.8877	1.8587	0.0000	2.7800	0.0000
0.6800	0.8974	1.8587	0.0000	2.3200	0.0000
0.9300	1.1819	1.8590	0.0000	1.6600	0.0000
0.7500	0.3602	1.8590	0.0000	6.7000	0.0000
0.3600	0.9914	1.8591	0.0000	2.0200	0.0000
0.7300	0.4300	1.8591	0.0000	5.6000	0.0000
0.6600	0.7955	1.8592	0.0000	2.7600	0.0000
0.2400	0.7619	1.8593	0.0000	4.5500	0.0000
0.9900	0.4447	1.8593	0.0000	4.5000	0.0000
0.9000	0.2756	1.8594	0.0000	7.8000	0.0000
0.4100	1.0696	1.8594	0.0000	1.6600	0.0000
0.9100	1.1899	1.8594	0.0000	1.6400	0.0000
0.6200	0.9315	1.8595	0.0000	2.2200	0.0000
0.6600	0.3900	1.8595	0.0000	6.7000	0.0000
0.8100	0.7082	1.8596	0.0000	3.0000	0.0000
0.6000	0.9494	1.8596	0.0000	2.1600	0.0000
0.8900	1.1975	1.8598	0.0000	1.6200	0.0000
0.8700	1.2046	1.8600	0.0000	1.6000	0.0000
1.0000	1.1437	1.8600	0.0000	1.7400	0.0000
0.3800	0.5103	1.8602	0.0000	7.0000	0.0000
0.8500	1.2112	1.8603	0.0000	1.5800	0.0000
0.7200	0.8809	1.8604	0.0000	2.3600	0.0000
0.3400	0.6665	1.8606	0.0000	4.9000	0.0000
0.7000	0.6525	1.8606	0.0000	3.5000	0.0000
0.8300	1.2173	1.8608	0.0000	1.5600	0.0000
0.7300	0.4514	1.8608	0.0000	5.3000	0.0000
0.4600	1.1421	1.8608	0.0000	1.4400	0.0000
0.9800	0.7930	1.8609	0.0000	2.5200	0.0000
0.7700	1.2322	1.8609	0.0000	1.5000	0.0000
0.3500	0.9150	1.8610	0.0000	2.5000	0.0000
0.6400	0.9186	1.8610	0.0000	2.2600	0.0000
1.0000	0.2584	1.8610	0.0000	7.7000	0.0000
0.1700	1.0794	1.8611	0.0000	1.0800	0.0000
1.0000	1.5794	1.8611	0.0000	1.2600	0.0000
0.5800	0.8392	1.8612	0.0000	2.6400	0.0000
0.7400	0.3633	1.8612	0.0000	6.7000	0.0000
0.6500	1.1881	1.8612	0.0000	1.5000	0.0000
0.8100	1.2228	1.8613	0.0000	1.5400	0.0000
0.5700	0.9950	1.8614	0.0000	2.0000	0.0000
0.5700	0.4253	1.8614	0.0000	6.7000	0.0000
0.4100	0.4462	1.8614	0.0000	8.0000	0.0000
0.3600	1.0245	1.8616	0.0000	1.8400	0.0000
0.7000	0.8892	1.8616	0.0000	2.3400	0.0000
0.7900	1.2278	1.8616	0.0000	1.5200	0.0000
0.4300	0.8189	1.8616	0.0000	3.0000	0.0000
0.7500	0.7439	1.8618	0.0000	2.9000	0.0000
0.3600	0.6905	1.8619	0.0000	4.4500	0.0000
0.8500	0.6589	1.8619	0.0000	3.2000	0.0000
0.9800	1.1532	1.8619	0.0000	1.7200	0.0000
0.6300	0.9251	1.8620	0.0000	2.2400	0.0000
0.3800	0.5005	1.8620	0.0000	7.2000	0.0000
0.6700	0.3865	1.8621	0.0000	6.7000	0.0000
0.8500	0.8323	1.8622	0.0000	2.4600	0.0000
0.8200	0.8429	1.8622	0.0000	2.4400	0.0000
0.7600	1.5479	1.8623	0.0000	1.0600	0.0000
0.6000	1.1155	1.8623	0.0000	1.6400	0.0000
0.7100	0.7665	1.8624	0.0000	2.8400	0.0000
0.6000	0.3980	1.8625	0.0000	7.0000	0.0000
0.7300	0.3664	1.8628	0.0000	6.7000	0.0000
0.8800	0.2767	1.8629	0.0000	7.9000	0.0000
0.4800	0.8698	1.8630	0.0000	2.6000	0.0000
0.7100	1.2310	1.8630	0.0000	1.4600	0.0000
0.8300	0.6930	1.8633	0.0000	3.0500	0.0000
0.9900	0.7913	1.8636	0.0000	2.5200	0.0000
0.9600	1.1624	1.8636	0.0000	1.7000	0.0000
1.0000	0.4422	1.8637	0.0000	4.5000	0.0000
0.5700	1.0242	1.8637	0.0000	1.9000	0.0000
0.4300	0.7230	1.8637	0.0000	3.7500	0.0000
0.5900	0.9610	1.8638	0.0000	2.1200	0.0000
0.6900	1.2228	1.8638	0.0000	1.4600	0.0000
0.4400	0.6374	1.8638	0.0000	4.5500	0.0000
0.7200	0.3696	1.8639	0.0000	6.7000	0.0000
0.6800	0.3830	1.8639	0.0000	6.7000	0.0000
0.3600	0.6386	1.8639	0.0000	5.1000	0.0000
0.4700	0.4253	1.8639	0.0000	7.7000	0.0000
0.3000	0.6934	1.8643	0.0000	4.9000	0.0000
0.7700	0.8622	1.8644	0.0000	2.4000	0.0000
0.9300	0.8073	1.8646	0.0000	2.5000	0.0000
0.7100	0.4860	1.8646	0.0000	4.9500	0.0000
0.8500	0.6684	1.8647	0.0000	3.1500	0.0000
0.8400	0.6525	1.8647	0.0000	3.2500	0.0000
0.7100	0.3729	1.8648	0.0000	6.7000	0.0000
0.6900	0.3796	1.8649	0.0000	6.7000	0.0000
0.8300	1.5472	1.8649	0.0000	1.1400	0.0000
0.7900	1.5439	1.8650	0.0000	1.1000	0.0000
0.7000	0.3762	1.8651	0.0000	6.7000	0.0000
0.9400	1.1712	1.8651	0.0000	1.6800	0.0000
0.3600	0.7515	1.8651	0.0000	3.8000	0.0000
0.7000	1.2269	1.8652	0.0000	1.4600	0.0000
0.8600	0.4746	1.8653	0.0000	4.5500	0.0000
0.4700	0.8685	1.8654	0.0000	2.6200	0.0000
0.3900	0.7419	1.8655	0.0000	3.7500	0.0000
0.9900	1.1420	1.8656	0.0000	1.7400	0.0000
0.6200	0.8176	1.8656	0.0000	2.7000	0.0000
0.3600	0.9571	1.8657	0.0000	2.2200	0.0000
1.0000	0.7897	1.8658	0.0000	2.5200	0.0000
0.4300	0.8490	1.8659	0.0000	2.8000	0.0000
0.2400	0.5951	1.8660	0.0000	7.6000	0.0000
0.8100	0.4847	1.8661	0.0000	4.6000	0.0000
0.3400	0.9057	1.8663	0.0000	2.5800	0.0000
0.9200	1.1795	1.8664	0.0000	1.6600	0.0000
0.8900	0.8199	1.8665	0.0000	2.4800	0.0000
0.7100	0.4946	1.8666	0.0000	4.8500	0.0000
0.2900	0.6665	1.8667	0.0000	5.4000	0.0000
0.5900	0.3752	1.8667	0.0000	7.6000	0.0000
0.4800	1.2029	1.8669	0.0000	1.2800	0.0000
0.7400	0.6476	1.8669	0.0000	3.4500	0.0000
0.7900	1.6028	1.8670	0.0000	1.0400	0.0000
0.3400	0.7332	1.8672	0.0000	4.1000	0.0000
0.6700	0.7889	1.8672	0.0000	2.7800	0.0000
0.8800	1.5567	1.8672	0.0000	1.1800	0.0000
0.9000	1.1874	1.8675	0.0000	1.6400	0.0000
0.4400	0.8557	1.8675	0.0000	2.7400	0.0000
0.6200	1.1440	1.8675	0.0000	1.5800	0.0000
0.4300	0.4897	1.8676	0.0000	6.8000	0.0000
0.5700	1.0007	1.8677	0.0000	1.9800	0.0000
0.9700	1.1514	1.8679	0.0000	1.7200	0.0000
0.6700	0.9041	1.8682	0.0000	2.3000	0.0000
0.5800	1.0694	1.8684	0.0000	1.7600	0.0000
1.0000	1.1307	1.8684	0.0000	1.7600	0.0000
0.4900	0.6218	1.8684	0.0000	4.4500	0.0000
0.7500	0.4944	1.8685	0.0000	4.7000	0.0000
0.7400	1.2321	1.8686	0.0000	1.4800	0.0000
0.8800	1.1948	1.8686	0.0000	1.6200	0.0000
0.7500	0.8709	1.8687	0.0000	2.3800	0.0000
0.4600	0.7527	1.8688	0.0000	3.4000	0.0000
0.2200	0.6374	1.8688	0.0000	7.1000	0.0000
0.5700	1.0182	1.8689	0.0000	1.9200	0.0000
0.7100	0.4737	1.8691	0.0000	5.1000	0.0000
0.9700	1.5759	1.8693	0.0000	1.2400	0.0000
0.3600	0.9879	1.8693	0.0000	2.0400	0.0000
0.9400	0.8057	1.8695	0.0000	2.5000	0.0000
0.5000	0.6472	1.8696	0.0000	4.1500	0.0000
0.8600	1.2017	1.8696	0.0000	1.6000	0.0000
0.7400	0.4267	1.8697	0.0000	5.6000	0.0000
0.3800	1.0426	1.8697	0.0000	1.7600	0.0000
0.7600	0.7373	1.8697	0.0000	2.9200	0.0000
0.8000	0.6461	1.8699	0.0000	3.3500	0.0000
0.8100	1.5460	1.8699	0.0000	1.1200	0.0000
0.5400	0.8563	1.8699	0.0000	2.6000	0.0000
0.9500	1.1604	1.8700	0.0000	1.7000	0.0000
0.6100	0.4089	1.8702	0.0000	6.7000	0.0000
0.7100	0.4818	1.8703	0.0000	5.0000	0.0000
0.7300	0.8795	1.8704	0.0000	2.3600	0.0000
0.7800	0.4207	1.8706	0.0000	5.5000	0.0000
0.8400	1.2081	1.8708	0.0000	1.5800	0.0000
0.4300	0.8218	1.8708	0.0000	2.9800	0.0000
0.8000	0.8519	1.8709	0.0000	2.4200	0.0000
0.5700	1.0065	1.8710	0.0000	1.9600	0.0000
0.5500	0.4393	1.8711	0.0000	6.6000	0.0000
0.7700	0.6465	1.8711	0.0000	3.4000	0.0000
0.5300	0.4538	1.8711	0.0000	6.5000	0.0000
0.9800	1.1403	1.8712	0.0000	1.7400	0.0000
0.5600	0.8478	1.8712	0.0000	2.6200	0.0000
0.2900	0.8779	1.8713	0.0000	2.9200	0.0000
0.6400	0.3605	1.8713	0.0000	7.5000	0.0000
0.7100	0.4903	1.8713	0.0000	4.9000	0.0000
0.5700	1.0123	1.8713	0.0000	1.9400	0.0000
0.8600	0.8307	1.8714	0.0000	2.4600	0.0000
0.4900	0.7276	1.8716	0.0000	3.5000	0.0000
0.7200	0.7598	1.8716	0.0000	2.8600	0.0000
0.9300	1.1690	1.8720	0.0000	1.6800	0.0000
0.8800	0.2734	1.8720	0.0000	8.0000	0.0000
0.8200	1.2140	1.8721	0.0000	1.5600	0.0000
0.6300	1.1551	1.8721	0.0000	1.5600	0.0000
0.6900	0.6557	1.8723	0.0000	3.5000	0.0000
0.6100	0.9432	1.8723	0.0000	2.1800	0.0000
0.8400	0.6806	1.8730	0.0000	3.1000	0.0000
0.7600	1.2284	1.8730	0.0000	1.5000	0.0000
0.6700	1.2049	1.8730	0.0000	1.4800	0.0000
0.8300	0.8414	1.8730	0.0000	2.4400	0.0000
0.6900	0.8961	1.8730	0.0000	2.3200	0.0000
0.2700	0.8093	1.8732	0.0000	3.7000	0.0000
0.8000	1.2194	1.8733	0.0000	1.5400	0.0000
0.7100	0.8879	1.8733	0.0000	2.3400	0.0000
0.3500	0.7051	1.8733	0.0000	4.3500	0.0000
0.9100	1.5645	1.8733	0.0000	1.2000	0.0000
0.9000	0.8183	1.8734	0.0000	2.4800	0.0000
0.7800	0.4893	1.8735	0.0000	4.6500	0.0000
0.3600	0.9604	1.8736	0.0000	2.2000	0.0000
0.9400	1.5709	1.8736	0.0000	1.2200	0.0000
0.5900	1.0916	1.8737	0.0000	1.7000	0.0000
0.9500	0.8041	1.8737	0.0000	2.5000	0.0000
0.9900	1.1292	1.8738	0.0000	1.7600	0.0000
0.9600	1.1495	1.8739	0.0000	1.7200	0.0000
0.9100	1.1771	1.8739	0.0000	1.6600	0.0000
0.8200	0.6491	1.8739	0.0000	3.3000	0.0000
0.7800	1.2242	1.8739	0.0000	1.5200	0.0000
0.2800	0.8129	1.8742	0.0000	3.6000	0.0000
0.2400	0.6616	1.8743	0.0000	6.2000	0.0000
0.2200	0.6116	1.8750	0.0000	7.7000	0.0000
0.6800	0.7822	1.8753	0.0000	2.8000	0.0000
0.2900	0.6969	1.8754	0.0000	4.9500	0.0000
0.3500	0.6171	1.8755	0.0000	5.5000	0.0000
0.8900	1.1848	1.8757	0.0000	1.6400	0.0000
0.6300	0.8111	1.8757	0.0000	2.7200	0.0000
0.6600	0.9109	1.8757	0.0000	2.2800	0.0000
1.0000	1.1180	1.8758	0.0000	1.7800	0.0000
0.5800	0.9780	1.8759	0.0000	2.0600	0.0000
0.3400	0.7473	1.8760	0.0000	3.9500	0.0000
0.4800	0.6778	1.8760	0.0000	3.9500	0.0000
0.4100	0.4632	1.8760	0.0000	7.6000	0.0000
0.7700	0.7306	1.8761	0.0000	2.9400	0.0000
0.6400	1.1668	1.8762	0.0000	1.5400	0.0000
0.5900	0.8329	1.8763	0.0000	2.6600	0.0000
0.9400	1.1583	1.8765	0.0000	1.7000	0.0000
0.4300	0.8459	1.8768	0.0000	2.8200	0.0000
0.9700	1.1386	1.8769	0.0000	1.7400	0.0000
0.2500	0.8041	1.8770	0.0000	3.9000	0.0000
0.3000	0.6525	1.8770	0.0000	5.5000	0.0000
0.3400	0.7379	1.8771	0.0000	4.0500	0.0000
0.9600	0.8024	1.8772	0.0000	2.5000	0.0000
0.2300	0.6010	1.8773	0.0000	7.7000	0.0000
0.3200	0.8922	1.8774	0.0000	2.7200	0.0000
0.8700	1.1921	1.8774	0.0000	1.6200	0.0000
0.7300	1.2281	1.8775	0.0000	1.4800	0.0000
0.4500	0.8596	1.8775	0.0000	2.7000	0.0000
0.6100	1.1255	1.8778	0.0000	1.6200	0.0000
0.5800	1.0628	1.8779	0.0000	1.7800	0.0000
0.5000	0.6219	1.8780	0.0000	4.4000	0.0000
0.3600	0.9844	1.8780	0.0000	2.0600	0.0000
0.4600	0.4306	1.8781	0.0000	7.7000	0.0000
0.7800	0.8607	1.8781	0.0000	2.4000	0.0000
0.3400	0.7425	1.8781	0.0000	4.0000	0.0000
0.2100	0.7507	1.8784	0.0000	5.1000	0.0000
0.4300	0.8248	1.8787	0.0000	2.9600	0.0000
0.9200	1.1668	1.8790	0.0000	1.6800	0.0000
0.7500	0.4234	1.8791	0.0000	5.6000	0.0000
0.4700	1.1712	1.8792	0.0000	1.3600	0.0000
0.9800	1.1276	1.8792	0.0000	1.7600	0.0000
0.8500	1.1988	1.8792	0.0000	1.6000	0.0000
0.9100	0.8167	1.8793	0.0000	2.4800	0.0000
0.8700	0.8291	1.8795	0.0000	2.4600	0.0000
0.4200	0.7276	1.8797	0.0000	3.7500	0.0000
0.3600	0.9638	1.8797	0.0000	2.1800	0.0000
0.9700	0.8008	1.8799	0.0000	2.5000	0.0000
0.9500	1.1477	1.8800	0.0000	1.7200	0.0000
0.6600	1.1916	1.8801	0.0000	1.5000	0.0000
0.6000	1.1080	1.8802	0.0000	1.6600	0.0000
0.6200	0.9369	1.8802	0.0000	2.2000	0.0000
0.3800	0.5053	1.8803	0.0000	7.1000	0.0000
0.1700	0.6589	1.8804	0.0000	8.0000	0.0000
0.5800	0.4800	1.8804	0.0000	5.7000	0.0000
0.4000	0.7370	1.8804	0.0000	3.7500	0.0000
